user_id,date,day_of_week,total_productive_time,total_distracting_time,focus_today,peak_productive_hour,session_avg,productive_ratio,switch_frequency,avg_session_duration,next_day_focus,prev_day_switch,prev_day_ratio
1,2024-01-16,Tuesday,4.945687983350294,2.493356780368476,0.281989283882303,8,37.19192204002097,0.6560098975869119,13,39.393198854359326,0.3417670595940912,27.0,0.7129527408938389
1,2024-01-17,Wednesday,6.342895965623967,0.9776850668042649,0.3417670595940912,21,88.30692496325764,0.8547707973142887,13,36.15344684232163,0.31030537427373783,13.0,0.6560098975869119
1,2024-01-18,Thursday,6.427298448317391,5.463242112485286,0.31030537427373783,8,68.06108068208184,0.536030749883651,26,21.322029316021936,0.26655085674390433,13.0,0.8547707973142887
1,2024-01-19,Friday,8.206256261020416,1.0691152191649425,0.26655085674390433,18,52.17926736368427,0.875299317831209,27,46.885421896235144,0.2574448298685863,26.0,0.536030749883651
1,2024-01-20,Saturday,6.422363257364998,2.978119125661235,0.2574448298685863,8,39.04305263792577,0.6760039120581215,26,41.43098736299034,0.305999908563128,27.0,0.875299317831209
1,2024-01-21,Sunday,5.61332295592297,3.924208479633301,0.305999908563128,10,78.57006276838293,0.5824440618905201,8,20.663513157114245,0.33792919190667287,26.0,0.6760039120581215
1,2024-01-22,Monday,6.080537404621823,3.61700377571513,0.33792919190667287,8,70.54140702235685,0.6206187136855397,11,57.46919954946938,0.3379867069776953,8.0,0.5824440618905201
1,2024-01-23,Tuesday,8.224035884947412,3.396373940064442,0.3379867069776953,17,88.93010059976613,0.7016850099726861,11,46.39936184136716,0.2633619946893776,11.0,0.6206187136855397
1,2024-01-24,Wednesday,7.3524324356728865,3.1524208622592593,0.2633619946893776,10,72.02146979836627,0.6933082645383267,27,33.56119164194803,0.3327678538195829,11.0,0.7016850099726861
1,2024-01-25,Thursday,6.9741146944705825,2.773277544450638,0.3327678538195829,15,77.12043906683661,0.7082194478763442,24,23.365598599801952,0.30349011909307627,27.0,0.6933082645383267
1,2024-01-26,Friday,6.897965486065418,2.8354995658380955,0.30349011909307627,21,62.924027361995165,0.7014786191496297,29,20.20246335384875,0.4115065175417267,24.0,0.7082194478763442
1,2024-01-27,Saturday,6.948461541252351,2.0455027380385795,0.4115065175417267,11,51.988127074971594,0.7640739866414048,5,39.75574860733738,0.3487946800624452,29.0,0.7014786191496297
1,2024-01-28,Sunday,7.064144592122494,1.1134719542143616,0.3487946800624452,13,44.63937860274501,0.8534032172882705,23,45.453304727435814,0.3415555524028241,5.0,0.7640739866414048
1,2024-01-29,Monday,6.671869519579801,3.8271832490360236,0.3415555524028241,8,64.61423307758155,0.62947790384962,6,34.00313630778703,0.31581547700365026,23.0,0.8534032172882705
1,2024-01-30,Tuesday,5.4032065835451695,3.9771800008130733,0.31581547700365026,8,89.67303064784046,0.5699352590178083,7,50.74216057225236,0.3286957750543252,6.0,0.62947790384962
1,2024-01-31,Wednesday,6.590485294380468,3.506575301672532,0.3286957750543252,8,63.165898010129396,0.6463122614894985,9,57.132742503509014,0.26217810747127235,7.0,0.5699352590178083
1,2024-02-01,Thursday,6.097326123313277,2.5247426515995244,0.26217810747127235,10,40.16956480116555,0.6990687967115043,27,30.738994275606274,0.17416794669731972,9.0,0.6463122614894985
1,2024-02-02,Friday,6.6787873684860966,4.7629374723032285,0.17416794669731972,13,51.51880687776983,0.5786645809543786,28,28.356748704614407,0.32449960317928794,27.0,0.6990687967115043
1,2024-02-03,Saturday,6.579509447298669,2.550695613904218,0.32449960317928794,14,47.6155106558696,0.7128237567499094,13,48.09936335948437,0.2779397289753029,28.0,0.5786645809543786
1,2024-02-04,Sunday,6.813046099023199,6.852731490654721,0.2779397289753029,15,72.11801263546221,0.49492635302577237,17,27.77095814048169,0.35776555262361326,13.0,0.7128237567499094
1,2024-02-05,Monday,4.959193544241197,1.520352122934052,0.35776555262361326,13,49.68916004848391,0.7537288735576622,6,37.53896492072348,0.3938088607969965,17.0,0.49492635302577237
1,2024-02-06,Tuesday,6.785481795614115,1.1196874115474436,0.3938088607969965,12,46.29257494918451,0.8476375227076662,9,40.88973040219217,0.3130688709587779,6.0,0.7537288735576622
1,2024-02-07,Wednesday,6.183833631106154,3.438022597421675,0.3130688709587779,15,73.5654800233597,0.636075404299881,19,47.98048843068776,0.25622865158433084,9.0,0.8476375227076662
1,2024-02-08,Thursday,7.3002952278300635,2.3714302525242936,0.25622865158433084,14,45.05163164079967,0.7470835363219116,23,37.558856828225444,0.3212807792873325,19.0,0.636075404299881
2,2024-01-02,Tuesday,5.928365833592617,1.1095052011536302,0.38950431759868254,17,86.94874389548315,0.8305509870848167,9,35.94018937589494,0.3485539321499569,23.0,0.7280638491336818
2,2024-01-03,Wednesday,9.7450506084677,3.0962355968488136,0.3485539321499569,15,86.63349627364542,0.7530202526905136,17,26.517377083257188,0.3567811069388591,9.0,0.8305509870848167
2,2024-01-04,Thursday,7.143321405564151,4.808956829020163,0.3567811069388591,10,79.23836854463732,0.5926946977598154,5,38.33011561966067,0.26118847845243975,17.0,0.7530202526905136
2,2024-01-05,Friday,5.282175907684035,3.6359301615387505,0.26118847845243975,21,31.093309539092985,0.5857300709415223,17,28.583564788334964,0.3084709199201997,5.0,0.5926946977598154
2,2024-01-06,Saturday,5.836631663452484,2.5312274238999777,0.3084709199201997,9,45.641671694154184,0.6892688698811769,14,20.930877429433036,0.3139484533602189,17.0,0.5857300709415223
2,2024-01-07,Sunday,6.7633191913346025,2.9018045927490617,0.3139484533602189,12,88.05483309121485,0.6925994325190478,28,49.40284175215543,0.3402583719967307,14.0,0.6892688698811769
2,2024-01-08,Monday,8.126217711256393,4.688017032368915,0.3402583719967307,9,45.00098695296628,0.6292450054206763,7,36.50470707645706,0.145058082479963,28.0,0.6925994325190478
2,2024-01-09,Tuesday,4.826968369287995,3.381941152256471,0.145058082479963,16,44.294169144238765,0.5809388532601032,27,50.03484271165989,0.2213173626917385,7.0,0.6292450054206763
2,2024-01-10,Wednesday,3.1236391841464575,2.9524982559281807,0.2213173626917385,8,33.20911780484214,0.5057593381711901,17,55.82092913984802,0.18590554580711918,27.0,0.5809388532601032
2,2024-01-11,Thursday,5.685064555035884,5.082234997373747,0.18590554580711918,12,47.592646301883875,0.5231349819353532,19,23.331376447810385,0.17575416775539007,17.0,0.5057593381711901
2,2024-01-12,Friday,6.514300512751588,3.8093964456171405,0.17575416775539007,12,59.66521828215489,0.6249510647488214,29,24.53858408069792,0.29358892128885816,19.0,0.5231349819353532
2,2024-01-13,Saturday,6.678136404439311,2.9388717929262977,0.29358892128885816,19,71.28180061050234,0.6872626089015578,15,48.23325935514778,0.25861490849241114,29.0,0.6249510647488214
2,2024-01-14,Sunday,5.915937949337998,4.183482320141002,0.25861490849241114,9,83.5138145266066,0.5800268831985479,12,22.910520254567743,0.343134537320078,15.0,0.6872626089015578
2,2024-01-15,Monday,6.479966535251029,1.538243343964278,0.343134537320078,11,44.20111162092472,0.7982014054405517,17,34.825685882675636,0.2500508825437526,12.0,0.5800268831985479
2,2024-01-16,Tuesday,7.699042036717086,2.045609871427005,0.2500508825437526,13,72.30506185779959,0.7820532517099943,23,51.08587663709747,0.2713284977200549,17.0,0.7982014054405517
2,2024-01-17,Wednesday,4.413739911748676,2.577822825049003,0.2713284977200549,17,74.4584316546401,0.6223931276594443,22,38.74642567976505,0.2668748872055065,23.0,0.7820532517099943
2,2024-01-18,Thursday,6.925485150158646,4.133342025069074,0.2668748872055065,8,34.97347930160125,0.6206284084704732,29,34.99482318094816,0.19925455356055083,22.0,0.6223931276594443
2,2024-01-19,Friday,4.170752328639104,3.5990933258291413,0.19925455356055083,18,85.14694291671957,0.5299662168432853,20,41.108044363451995,0.3488659478091422,29.0,0.6206284084704732
2,2024-01-20,Saturday,5.095204771714603,2.085391758799818,0.3488659478091422,13,53.0521098827532,0.6998334202918115,5,45.10232320336254,0.2508871250825202,20.0,0.5299662168432853
2,2024-01-21,Sunday,5.519902003204608,2.7651516664106923,0.2508871250825202,19,68.81090170012342,0.6583025250281859,25,31.095247319245306,0.27316663899074256,5.0,0.6998334202918115
2,2024-01-22,Monday,5.2053132822985475,1.6621551761916218,0.27316663899074256,13,31.93895706657903,0.7470881731736644,8,59.44842977918412,0.19012384892029277,25.0,0.6583025250281859
2,2024-01-23,Tuesday,4.578091712146732,3.679659669163419,0.19012384892029277,20,86.43190962812301,0.5477659603974816,17,56.4370873797537,0.2856840152313121,8.0,0.7470881731736644
2,2024-01-24,Wednesday,5.902545487598739,4.148050281914334,0.2856840152313121,8,76.65613702411353,0.5814974432660208,9,21.05467897989008,0.23157228033709004,17.0,0.5477659603974816
2,2024-01-25,Thursday,7.515113857472494,2.419606222446383,0.23157228033709004,18,64.14488814994486,0.7489111602137734,29,58.79657591258413,0.38187713525226263,9.0,0.5814974432660208
2,2024-01-26,Friday,7.565149107722314,3.2252353528056035,0.38187713525226263,12,73.56725064431089,0.6946631806381232,7,42.2172682241051,0.3972877134659068,29.0,0.7489111602137734
2,2024-01-27,Saturday,5.787889771579698,2.3507527216662902,0.3972877134659068,20,42.43365894048338,0.702529546138771,5,58.16204109034889,0.39090486416246945,7.0,0.6946631806381232
2,2024-01-28,Sunday,6.5875148872195295,2.57396766143558,0.39090486416246945,18,48.46663438626297,0.7112808184447882,26,50.892735669425576,0.32370303167844366,5.0,0.702529546138771
2,2024-01-29,Monday,7.960413035420121,2.610089608990222,0.32370303167844366,10,84.18906352059759,0.7460204360279241,18,48.16319072396894,0.2846561074806824,26.0,0.7112808184447882
2,2024-01-30,Tuesday,7.905390589937075,4.273993390588819,0.2846561074806824,9,50.89532802139802,0.6437937442525116,19,37.498996880949164,0.3237192381730008,18.0,0.7460204360279241
2,2024-01-31,Wednesday,7.767239975494022,1.6681902338265353,0.3237192381730008,20,38.82440885574228,0.8145662864693625,23,47.90567485973853,0.39772541643210274,19.0,0.6437937442525116
2,2024-02-01,Thursday,6.013491846140917,1.3353068038049922,0.39772541643210274,9,49.72509661725049,0.8073102964307654,6,44.83222737688365,0.3391204712817595,23.0,0.8145662864693625
2,2024-02-02,Friday,6.957499911825259,2.060120213672645,0.3391204712817595,16,83.80730459436072,0.7630828896203128,12,47.86005864908316,0.2457040730060703,6.0,0.8073102964307654
2,2024-02-03,Saturday,5.909798414436371,2.557194615910959,0.2457040730060703,9,46.71542034191752,0.6898334565584175,23,52.87162547377797,0.3497634406404282,12.0,0.7630828896203128
2,2024-02-04,Sunday,5.429166986677099,1.8021221074111515,0.3497634406404282,18,32.358728390465934,0.7405473876422402,18,33.20398053240622,0.2077216566377839,23.0,0.6898334565584175
2,2024-02-05,Monday,7.250408027162223,2.379636277464448,0.2077216566377839,11,42.56095940020262,0.7451567331214133,21,43.89112329021722,0.14469989661229166,18.0,0.7405473876422402
2,2024-02-06,Tuesday,4.315695564352584,4.3668742674445244,0.14469989661229166,17,32.20099217343587,0.49139325357000857,28,48.82064245565859,0.24101740169829963,21.0,0.7451567331214133
2,2024-02-07,Wednesday,5.607420146016993,4.041038696909723,0.24101740169829963,9,56.84474200940728,0.57521093706885,19,21.218886109343767,0.2974078178383246,28.0,0.49139325357000857
2,2024-02-08,Thursday,5.207718861508895,1.5777462904023258,0.2974078178383246,8,42.68688041979268,0.7563350836309689,14,42.55860368075346,0.2867081339943757,19.0,0.57521093706885
3,2024-01-02,Tuesday,5.861918291533916,1.9195700843618384,0.3018887513586417,18,35.27325747240863,0.7437577792364239,20,26.427254930382226,0.20610691561724456,10.0,0.705042681517209
3,2024-01-03,Wednesday,8.00271956207353,3.045824326122914,0.20610691561724456,18,64.29676136819398,0.7178264392488453,29,48.738290833462145,0.20877616242847633,20.0,0.7437577792364239
3,2024-01-04,Thursday,5.259870659199404,2.084013000631998,0.20877616242847633,11,44.544583944904815,0.7066030179357392,23,27.98027709353279,0.28737835079978385,29.0,0.7178264392488453
3,2024-01-05,Friday,6.4736971084912796,1.3420159531616214,0.28737835079978385,20,61.95536595309515,0.8178286729281076,15,57.280573690277365,0.2789222477147403,23.0,0.7066030179357392
3,2024-01-06,Saturday,5.5475447243027505,3.7602510946353602,0.2789222477147403,16,65.73832443647066,0.5896752896289921,9,20.108435976573187,0.29340723460048157,15.0,0.8178286729281076
3,2024-01-07,Sunday,6.692761118039502,2.7969546139570074,0.29340723460048157,12,73.85204851221866,0.6979102723252588,16,36.340731717436675,0.29519174551372096,9.0,0.5896752896289921
3,2024-01-08,Monday,7.341411000061733,3.254420843301213,0.29519174551372096,12,42.09763920286467,0.6863805553017625,12,53.117635487099676,0.36462505485847974,16.0,0.6979102723252588
3,2024-01-09,Tuesday,6.724250135018662,4.034920927080599,0.36462505485847974,17,53.546706445358126,0.619223152169292,8,32.647863291859785,0.39823791690211197,12.0,0.6863805553017625
3,2024-01-10,Wednesday,5.78208719894988,0.7696700923741111,0.39823791690211197,8,43.93276170880904,0.869257091880301,10,41.59124247658532,0.3280136018724145,8.0,0.619223152169292
3,2024-01-11,Thursday,7.485362487423659,3.0956204458893923,0.3280136018724145,13,86.3899274168085,0.7008121381860342,23,41.71397242453636,0.37844885658310257,10.0,0.869257091880301
3,2024-01-12,Friday,6.650550814984072,2.5847120860991986,0.37844885658310257,14,64.38905095544332,0.7124117323157914,5,41.33844367905286,0.32485831710129864,23.0,0.7008121381860342
3,2024-01-13,Saturday,6.161670706028737,2.574678765838155,0.32485831710129864,18,75.278117511607,0.6973095310055608,6,50.49834742962762,0.2901027019694008,5.0,0.7124117323157914
3,2024-01-14,Sunday,5.520007072527662,0.8034853991679909,0.2901027019694008,20,62.391638226770205,0.8593467022575194,24,35.89149162241469,0.30889098433002965,6.0,0.6973095310055608
3,2024-01-15,Monday,7.490849371146687,4.999317206249804,0.30889098433002965,11,40.89586300808554,0.5949761923400789,15,43.961174591093055,0.32648037767202825,24.0,0.8593467022575194
3,2024-01-16,Tuesday,5.344720594869041,0.6752803385475987,0.32648037767202825,17,65.17378992100782,0.8733202254407535,18,44.59801052610618,0.27455332264087323,15.0,0.5949761923400789
3,2024-01-17,Wednesday,6.415316305293006,3.7347666695476613,0.27455332264087323,12,72.43431805880391,0.6258794510288077,8,51.60338548496347,0.2175527279557144,18.0,0.8733202254407535
3,2024-01-18,Thursday,4.756768132763796,4.8868281121242365,0.2175527279557144,13,84.64117189534278,0.4881942984100382,18,57.37468059076059,0.2827170429289649,8.0,0.6258794510288077
3,2024-01-19,Friday,5.46775980319602,2.5708619649324094,0.2827170429289649,13,61.13028342756432,0.6718287148578714,27,56.83367530469489,0.16963890065576942,18.0,0.4881942984100382
3,2024-01-20,Saturday,5.97286027313687,2.57311893005258,0.16963890065576942,17,50.00995030146865,0.6908251954773981,24,51.51159554857969,0.1687423378123274,27.0,0.6718287148578714
3,2024-01-21,Sunday,5.448676031176691,3.628140013480669,0.1687423378123274,18,57.133076453388426,0.5937436257479358,22,39.233479123562944,0.20773283607130355,24.0,0.6908251954773981
3,2024-01-22,Monday,5.429226287163365,2.7272764302523296,0.20773283607130355,12,84.890754064086,0.6575697329707567,11,26.620532697118954,0.21020743618683144,22.0,0.5937436257479358
3,2024-01-23,Tuesday,4.813739173739823,3.5243212316831727,0.21020743618683144,11,54.87744742362142,0.5704793450691721,24,38.35955952068052,0.18495784980696484,11.0,0.6575697329707567
3,2024-01-24,Wednesday,5.854759036660272,3.154155947650449,0.18495784980696484,21,41.441263239819996,0.642750431499752,28,55.922171577628546,0.19272009843324225,24.0,0.5704793450691721
3,2024-01-25,Thursday,5.026985616550695,3.2107157850851933,0.19272009843324225,9,61.4634161596548,0.6029222413223363,18,48.56236799159313,0.2666507967174439,28.0,0.642750431499752
3,2024-01-26,Friday,4.593352028458033,3.2037017981388494,0.2666507967174439,14,86.76692772801796,0.581653883754452,5,33.37451245241929,0.11706083404242465,18.0,0.6029222413223363
3,2024-01-27,Saturday,4.956027341403947,4.7522704434236225,0.11706083404242465,9,82.01962560069141,0.5052892408171389,27,59.157257424638445,0.30325086175118154,5.0,0.581653883754452
3,2024-01-28,Sunday,4.697721125335596,2.471102353647522,0.30325086175118154,12,40.71267972326002,0.6462835614206978,12,24.164343279382955,0.2419739300641494,27.0,0.5052892408171389
3,2024-01-29,Monday,5.972678048846591,2.6251791924504024,0.2419739300641494,21,79.8131918740195,0.6866838444402851,18,44.12789608707918,0.21598253949299512,12.0,0.6462835614206978
3,2024-01-30,Tuesday,5.310662402139104,2.1010141749709343,0.21598253949299512,17,35.13051185126808,0.7069876275453637,20,23.477000598013973,0.19359620585379156,18.0,0.6866838444402851
3,2024-01-31,Wednesday,6.787957177178881,2.815097863557011,0.19359620585379156,18,45.56540600587755,0.6995690685749293,19,44.990450841730045,0.31340953904794233,20.0,0.7069876275453637
3,2024-02-01,Thursday,6.530736392702548,1.5924524410333305,0.31340953904794233,16,56.167591748119,0.7941853853471061,10,50.95338092805361,0.34360417227977175,19.0,0.6995690685749293
3,2024-02-02,Friday,5.70871906938282,3.399136114352071,0.34360417227977175,18,83.67313361364549,0.6199835852617361,14,42.63106479866242,0.3476306622731935,10.0,0.7941853853471061
3,2024-02-03,Saturday,8.52965622755216,3.672257284413772,0.3476306622731935,13,80.09581420795794,0.6933601198915486,11,28.72092429976346,0.32130145834740703,14.0,0.6199835852617361
3,2024-02-04,Sunday,5.850762968783412,2.2216952745976872,0.32130145834740703,12,78.90326570414743,0.7159122499673785,15,52.903355036466955,0.3055053245541464,11.0,0.6933601198915486
3,2024-02-05,Monday,6.216225173043836,0.42178457033750805,0.3055053245541464,17,38.40111231962694,0.9225610246630987,16,28.256850870424127,0.3107968222302593,15.0,0.7159122499673785
3,2024-02-06,Tuesday,5.315442625197544,3.8444423510293686,0.3107968222302593,14,64.39766269076404,0.5740290121145118,17,46.60146698185022,0.3041278831882289,16.0,0.9225610246630987
3,2024-02-07,Wednesday,5.824482448114588,4.4549278083256665,0.3041278831882289,18,41.06225524073779,0.5611573590609921,6,26.651334750243176,0.32509649849591177,17.0,0.5740290121145118
3,2024-02-08,Thursday,7.040926921010376,2.8753862186565304,0.32509649849591177,13,58.56302413194598,0.7029459665280117,11,44.416186680318305,0.28622769863510045,6.0,0.5611573590609921
4,2024-01-02,Tuesday,5.3381946437185395,4.125928585852015,0.35254559472367897,12,35.49492439959805,0.5581478318068717,6,24.123749840549795,0.32780582050443247,15.0,0.5881585311837995
4,2024-01-03,Wednesday,6.58788337982797,1.8260731295657049,0.32780582050443247,12,75.54215073233098,0.7737746102601515,28,50.33569655782726,0.3011646874270099,6.0,0.5581478318068717
4,2024-01-04,Thursday,7.66606845439098,4.120188608520835,0.3011646874270099,17,65.29582541819586,0.6449522683058142,13,57.76237358746453,0.3093079939192823,28.0,0.7737746102601515
4,2024-01-05,Friday,6.5621849935452605,2.412730582233821,0.3093079939192823,9,55.30575958383075,0.7231125114882291,23,56.975847815061215,0.3161972947337023,13.0,0.6449522683058142
4,2024-01-06,Saturday,6.170355651199863,2.336374048617923,0.3161972947337023,21,65.77619270892319,0.7169222069714234,14,45.78186602503288,0.260576452162084,23.0,0.7231125114882291
4,2024-01-07,Sunday,6.4869229505685215,2.5212513783365225,0.260576452162084,14,33.92138044793654,0.712208914357523,12,37.64128646992646,0.2839285001534664,14.0,0.7169222069714234
4,2024-01-08,Monday,5.39172096709148,4.0435459092865536,0.2839285001534664,20,66.95179129093827,0.5654504521995637,22,40.806724395149274,0.22171312648957486,12.0,0.712208914357523
4,2024-01-09,Tuesday,5.618425550513494,4.40934744018558,0.22171312648957486,15,46.301218264140246,0.5547542935325686,25,39.19125307426019,0.3466483299575628,22.0,0.5654504521995637
4,2024-01-10,Wednesday,6.173826464412233,0.9147823564345612,0.3466483299575628,10,58.038645992259156,0.8588346672179857,5,29.55108583073209,0.23958148354122083,25.0,0.5547542935325686
4,2024-01-11,Thursday,7.053799413362089,4.613969820727444,0.23958148354122083,21,32.70604063321939,0.5994168710351871,20,20.714957389336554,0.29649814442887784,5.0,0.8588346672179857
4,2024-01-12,Friday,5.309774078105513,3.8018573320401665,0.29649814442887784,21,66.04790678653188,0.576420597143882,10,59.29322060320327,0.253363350329313,20.0,0.5994168710351871
4,2024-01-13,Saturday,7.324163317853317,2.6684133757368413,0.253363350329313,20,37.22032572209976,0.7256980590997071,26,44.309471795154366,0.34551900909169164,10.0,0.576420597143882
4,2024-01-14,Sunday,6.482016894688774,3.50818977749213,0.34551900909169164,8,61.09562200058353,0.6424067519409637,26,58.764105205632454,0.284503509245943,26.0,0.7256980590997071
4,2024-01-15,Monday,6.490744867434118,1.2912323608204206,0.284503509245943,15,83.84616888277223,0.8234919588662009,22,47.84082472215169,0.3449994194175882,26.0,0.6424067519409637
4,2024-01-16,Tuesday,3.8923468379899355,2.1387368084328733,0.3449994194175882,9,81.72765703592704,0.6348546296968125,13,21.775066541329473,0.3161898759662168,22.0,0.8234919588662009
4,2024-01-17,Wednesday,5.529441219008158,3.1047352986381305,0.3161898759662168,13,45.585227025619574,0.6330810017219858,28,30.105963758435404,0.2842839427513886,13.0,0.6348546296968125
4,2024-01-18,Thursday,5.7471482048286955,3.2237879516388985,0.2842839427513886,20,58.83519463959888,0.6335782884692632,21,22.460681049569402,0.33645889384961086,28.0,0.6330810017219858
4,2024-01-19,Friday,7.461010574792768,1.8978449598688998,0.33645889384961086,13,61.275618730824895,0.7887857624479133,17,30.681130806776853,0.28847788149870973,21.0,0.6335782884692632
4,2024-01-20,Saturday,6.079598043236986,2.731363941612697,0.28847788149870973,16,85.80542103058431,0.6822605745118709,17,53.48053313454688,0.2981931092676847,17.0,0.7887857624479133
4,2024-01-21,Sunday,6.348764347196686,2.841325556289364,0.2981931092676847,10,82.7442888136879,0.6833910557544067,17,54.87374110980928,0.32977011891316743,17.0,0.6822605745118709
4,2024-01-22,Monday,5.381996517177753,3.8622630247968788,0.32977011891316743,21,49.58601459019758,0.5759682180275173,6,31.48152532699651,0.3123860809263049,17.0,0.6833910557544067
4,2024-01-23,Tuesday,6.097883143926871,3.189720883558058,0.3123860809263049,17,55.93444703355074,0.6495675708171705,23,50.44111610008112,0.22842728554902458,6.0,0.5759682180275173
4,2024-01-24,Wednesday,6.806722984374468,2.2961053496995665,0.22842728554902458,11,34.07022354631032,0.7396338100942468,26,57.48913948945805,0.31948582339888454,23.0,0.6495675708171705
4,2024-01-25,Thursday,6.0466788163429745,2.299879185060827,0.31948582339888454,15,32.74452202875077,0.7158748942868833,5,22.316818422351933,0.21974882968899753,26.0,0.7396338100942468
4,2024-01-26,Friday,6.146904886596542,0.9647597593744961,0.21974882968899753,14,56.7541623826049,0.8523558967804544,23,30.10034998753529,0.2904030762585302,5.0,0.7158748942868833
4,2024-01-27,Saturday,6.319009768809322,2.4979457756473886,0.2904030762585302,9,76.36936680100827,0.7086510342352867,15,28.830784511550416,0.3527813031875685,23.0,0.8523558967804544
4,2024-01-28,Sunday,4.314839870562719,2.4333305874898943,0.3527813031875685,20,42.02154861292276,0.6300719143883158,10,29.198184235643446,0.31568076107946286,15.0,0.7086510342352867
4,2024-01-29,Monday,5.247904672659871,5.564057949300347,0.31568076107946286,16,82.11739007733664,0.4809313277978532,12,26.36982953117058,0.36338689329115215,10.0,0.6300719143883158
4,2024-01-30,Tuesday,6.722652070139996,3.6736659065505477,0.36338689329115215,19,31.951570769475115,0.6404771735259137,7,51.8719131145611,0.27143785933368747,12.0,0.4809313277978532
4,2024-01-31,Wednesday,6.363811878877382,4.451751901663677,0.27143785933368747,21,71.13391723373829,0.5830034991158233,18,43.933090604897075,0.16363300125548025,7.0,0.6404771735259137
4,2024-02-01,Thursday,5.344919029367047,2.9857109686100314,0.16363300125548025,9,77.85354603823129,0.6339880923074024,26,33.03701855808299,0.3719738603558795,18.0,0.5830034991158233
4,2024-02-02,Friday,5.202225685772844,0.5761206733710433,0.3719738603558795,20,75.42355605667339,0.8849811440050104,10,31.66650314837213,0.24397257152073387,26.0,0.6339880923074024
4,2024-02-03,Saturday,6.16453922913731,3.047603551814351,0.24397257152073387,11,50.76099405869037,0.6619893373786222,26,44.72622937272476,0.32028632068634155,10.0,0.8849811440050104
4,2024-02-04,Sunday,5.504782113780236,4.075124275217289,0.32028632068634155,14,42.05154539173765,0.5686813376663579,11,25.308630161722412,0.3775774752129416,26.0,0.6619893373786222
4,2024-02-05,Monday,6.382909355732991,2.765171746495496,0.3775774752129416,10,83.7732781611023,0.69018743295784,12,45.457209981745464,0.33960080648654484,11.0,0.5686813376663579
4,2024-02-06,Tuesday,4.97656117514193,3.9413732099057994,0.33960080648654484,9,67.51827961283686,0.5518515618602596,16,54.83876494984342,0.301335318204156,12.0,0.69018743295784
4,2024-02-07,Wednesday,8.474158947862835,2.8905104859105895,0.301335318204156,17,77.02995320513172,0.7391542335184184,20,41.90369504614945,0.2714665236954396,16.0,0.5518515618602596
4,2024-02-08,Thursday,5.983428820023071,1.78548104435073,0.2714665236954396,14,69.01765115240724,0.7603885319760523,22,22.414083359622552,0.24120561393157114,20.0,0.7391542335184184
